STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
         44;2023040112;    3;   9.4;  94.0;eor
         44;2023040113;    3;   8.7;  93.0;eor
         44;2023040114;    3;   8.1;  93.0;eor
         44;2023040115;    3;   8.1;  92.0;eor
         44;2023040116;    3;   7.3;  93.0;eor
         44;2023040117;    3;   6.7;  92.0;eor
         44;2023040118;    3;   6.1;  91.0;eor
         44;2023040119;    3;   5.7;  91.0;eor
         44;2023040120;    3;   5.3;  88.0;eor
         44;2023040121;    3;   4.7;  91.0;eor
         44;2023040122;    3;   4.5;  86.0;eor
         44;2023040123;    3;   3.8;  80.0;eor
         44;2023040200;    3;   2.9;  76.0;eor
         44;2023040201;    3;   2.0;  79.0;eor
         44;2023040202;    3;   1.8;  79.0;eor
         44;2023040203;    3;   1.6;  77.0;eor
         44;2023040204;    3;   1.5;  77.0;eor
         44;2023040205;    3;   1.1;  80.0;eor
         44;2023040206;    3;   1.3;  80.0;eor
         44;2023040207;    3;   2.1;  75.0;eor
         44;2023040208;    3;   2.7;  72.0;eor
         44;2023040209;    3;   3.7;  69.0;eor
         44;2023040210;    3;   5.5;  66.0;eor
         44;2023040211;    3;   6.4;  60.0;eor
         44;2023040212;    3;   8.0;  58.0;eor
         44;2023040213;    3;   8.4;  53.0;eor
         44;2023040214;    3;   9.3;  52.0;eor
         44;2023040215;    3;   9.2;  51.0;eor
         44;2023040216;    3;   8.9;  50.0;eor
         44;2023040217;    3;   8.2;  49.0;eor
         44;2023040218;    3;   6.8;  53.0;eor
         44;2023040219;    3;   5.5;  57.0;eor
         44;2023040220;    3;   4.4;  66.0;eor
         44;2023040221;    3;   3.4;  73.0;eor
         44;2023040222;    3;   2.7;  75.0;eor
         44;2023040223;    3;   1.6;  82.0;eor
         44;2023040300;    3;   1.2;  83.0;eor
         44;2023040301;    3;   1.0;  82.0;eor
         44;2023040302;    3;   0.4;  83.0;eor
         44;2023040303;    3;  -0.4;  90.0;eor
         44;2023040304;    3;  -1.0;  92.0;eor
         44;2023040305;    3;  -1.3;  93.0;eor
         44;2023040306;    3;  -0.4;  86.0;eor
         44;2023040307;    3;   1.2;  80.0;eor
         44;2023040308;    3;   3.1;  67.0;eor
         44;2023040309;    3;   5.2;  57.0;eor
         44;2023040310;    3;   6.2;  51.0;eor
         44;2023040311;    3;   6.6;  44.0;eor
         44;2023040312;    3;   7.5;  46.0;eor
         44;2023040313;    3;   7.9;  42.0;eor
         44;2023040314;    3;   7.9;  45.0;eor
         44;2023040315;    3;   8.7;  44.0;eor
         44;2023040316;    3;   8.0;  45.0;eor
         44;2023040317;    3;   7.6;  45.0;eor
         44;2023040318;    3;   6.2;  55.0;eor
         44;2023040319;    3;   4.5;  61.0;eor
         44;2023040320;    3;   2.8;  69.0;eor
         44;2023040321;    3;   1.3;  78.0;eor
         44;2023040322;    3;   2.2;  65.0;eor
         44;2023040323;    3;   0.7;  73.0;eor
         44;2023040400;    3;   0.6;  73.0;eor
         44;2023040401;    3;  -0.4;  78.0;eor
         44;2023040402;    3;  -1.9;  84.0;eor
         44;2023040403;    3;  -2.6;  86.0;eor
         44;2023040404;    3;  -2.1;  91.0;eor
         44;2023040405;    3;  -2.5;  89.0;eor
         44;2023040406;    3;  -2.1;  87.0;eor
         44;2023040407;    3;  -0.4;  76.0;eor
         44;2023040408;    3;   2.0;  70.0;eor
         44;2023040409;    3;   4.3;  61.0;eor
         44;2023040410;    3;   5.1;  53.0;eor
         44;2023040411;    3;   7.3;  51.0;eor
         44;2023040412;    3;   7.4;  48.0;eor
         44;2023040413;    3;   7.5;  42.0;eor
         44;2023040414;    3;   8.7;  45.0;eor
         44;2023040415;    3;   7.7;  41.0;eor
         44;2023040416;    3;   7.7;  43.0;eor
         44;2023040417;    3;   7.0;  46.0;eor
         44;2023040418;    3;   5.4;  62.0;eor
         44;2023040419;    3;   4.2;  68.0;eor
         44;2023040420;    3;   3.3;  73.0;eor
         44;2023040421;    3;   1.3;  79.0;eor
         44;2023040422;    3;   1.0;  84.0;eor
         44;2023040423;    3;  -0.6;  89.0;eor
         44;2023040500;    3;  -0.9;  94.0;eor
         44;2023040501;    3;  -1.6;  95.0;eor
         44;2023040502;    3;  -1.9;  96.0;eor
         44;2023040503;    3;  -2.3;  94.0;eor
         44;2023040504;    3;  -2.3;  96.0;eor
         44;2023040505;    3;  -2.7;  96.0;eor
         44;2023040506;    3;  -0.8;  84.0;eor
         44;2023040507;    3;   1.9;  68.0;eor
         44;2023040508;    3;   4.9;  59.0;eor
         44;2023040509;    3;   6.9;  46.0;eor
         44;2023040510;    3;   7.4;  42.0;eor
         44;2023040511;    3;   8.7;  45.0;eor
         44;2023040512;    3;   8.4;  43.0;eor
         44;2023040513;    3;   8.0;  43.0;eor
         44;2023040514;    3;   9.3;  38.0;eor
         44;2023040515;    3;   9.5;  38.0;eor
         44;2023040516;    3;  10.2;  40.0;eor
         44;2023040517;    3;   8.9;  43.0;eor
         44;2023040518;    3;   6.9;  51.0;eor
         44;2023040519;    3;   3.4;  67.0;eor
         44;2023040520;    3;   2.8;  75.0;eor
         44;2023040521;    3;   1.8;  76.0;eor
         44;2023040522;    3;   1.6;  83.0;eor
         44;2023040523;    3;   1.3;  83.0;eor
         44;2023040600;    3;   0.1;  89.0;eor
         44;2023040601;    3;   0.2;  87.0;eor
         44;2023040602;    3;  -1.2;  89.0;eor
         44;2023040603;    3;  -1.1;  85.0;eor
         44;2023040604;    3;  -1.5;  83.0;eor
         44;2023040605;    3;  -2.3;  88.0;eor
         44;2023040606;    3;  -0.4;  81.0;eor
         44;2023040607;    3;   2.7;  67.0;eor
         44;2023040608;    3;   5.0;  60.0;eor
         44;2023040609;    3;   7.1;  56.0;eor
         44;2023040610;    3;   9.6;  51.0;eor
         44;2023040611;    3;  11.1;  41.0;eor
         44;2023040612;    3;  12.7;  43.0;eor
         44;2023040613;    3;  13.2;  39.0;eor
         44;2023040614;    3;  13.1;  37.0;eor
         44;2023040615;    3;  13.1;  38.0;eor
         44;2023040616;    3;  12.8;  37.0;eor
         44;2023040617;    3;  11.8;  41.0;eor
         44;2023040618;    3;  10.2;  49.0;eor
         44;2023040619;    3;   8.5;  57.0;eor
         44;2023040620;    3;   8.3;  54.0;eor
         44;2023040621;    3;   8.5;  64.0;eor
         44;2023040622;    3;   8.3;  75.0;eor
         44;2023040623;    3;   7.8;  79.0;eor
         44;2023040700;    3;   6.9;  84.0;eor
         44;2023040701;    3;   5.6;  88.0;eor
         44;2023040702;    3;   6.0;  86.0;eor
         44;2023040703;    3;   5.8;  78.0;eor
         44;2023040704;    3;   5.1;  74.0;eor
         44;2023040705;    3;   4.7;  77.0;eor
         44;2023040706;    3;   5.3;  71.0;eor
         44;2023040707;    3;   5.9;  69.0;eor
         44;2023040708;    3;   8.1;  64.0;eor
         44;2023040709;    3;  10.2;  49.0;eor
         44;2023040710;    3;  11.3;  53.0;eor
         44;2023040711;    3;  12.6;  42.0;eor
         44;2023040712;    3;  13.2;  40.0;eor
         44;2023040713;    3;  13.4;  37.0;eor
         44;2023040714;    3;  13.6;  36.0;eor
         44;2023040715;    3;  14.3;  35.0;eor
         44;2023040716;    3;  13.5;  36.0;eor
         44;2023040717;    3;  13.0;  35.0;eor
         44;2023040718;    3;  10.9;  43.0;eor
         44;2023040719;    3;   9.3;  48.0;eor
         44;2023040720;    3;   7.7;  70.0;eor
         44;2023040721;    3;   6.4;  76.0;eor
         44;2023040722;    3;   5.7;  80.0;eor
         44;2023040723;    3;   4.7;  86.0;eor
         44;2023040800;    3;   4.9;  87.0;eor
         44;2023040801;    3;   4.9;  88.0;eor
         44;2023040802;    3;   4.7;  90.0;eor
         44;2023040803;    3;   4.8;  91.0;eor
         44;2023040804;    3;   5.0;  91.0;eor
         44;2023040805;    3;   5.1;  91.0;eor
         44;2023040806;    3;   5.4;  91.0;eor
         44;2023040807;    3;   5.8;  90.0;eor
         44;2023040808;    3;   6.2;  90.0;eor
         44;2023040809;    3;   6.9;  87.0;eor
         44;2023040810;    3;   7.4;  85.0;eor
         44;2023040811;    3;   8.1;  82.0;eor
         44;2023040812;    3;   8.5;  81.0;eor
         44;2023040813;    3;   9.3;  80.0;eor
         44;2023040814;    3;   8.7;  82.0;eor
         44;2023040815;    3;   8.7;  81.0;eor
         44;2023040816;    3;   8.8;  82.0;eor
         44;2023040817;    3;   8.7;  82.0;eor
         44;2023040818;    3;   8.4;  84.0;eor
         44;2023040819;    3;   8.1;  85.0;eor
         44;2023040820;    3;   8.0;  87.0;eor
         44;2023040821;    3;   7.8;  88.0;eor
         44;2023040822;    3;   7.8;  88.0;eor
         44;2023040823;    3;   7.7;  88.0;eor
         44;2023040900;    3;   7.5;  91.0;eor
         44;2023040901;    3;   7.3;  92.0;eor
         44;2023040902;    3;   7.1;  93.0;eor
         44;2023040903;    3;   7.0;  95.0;eor
         44;2023040904;    3;   5.0;  99.0;eor
         44;2023040905;    3;   4.0; 100.0;eor
         44;2023040906;    3;   4.9;  97.0;eor
         44;2023040907;    3;   4.8;  98.0;eor
         44;2023040908;    3;   7.5;  85.0;eor
         44;2023040909;    3;   9.8;  72.0;eor
         44;2023040910;    3;  11.8;  65.0;eor
         44;2023040911;    3;  11.6;  63.0;eor
         44;2023040912;    3;  12.7;  57.0;eor
         44;2023040913;    3;  13.7;  54.0;eor
         44;2023040914;    3;  13.8;  51.0;eor
         44;2023040915;    3;  13.2;  50.0;eor
         44;2023040916;    3;  13.3;  50.0;eor
         44;2023040917;    3;  12.4;  55.0;eor
         44;2023040918;    3;  11.2;  60.0;eor
         44;2023040919;    3;   8.9;  75.0;eor
         44;2023040920;    3;   8.0;  79.0;eor
         44;2023040921;    3;   6.7;  80.0;eor
         44;2023040922;    3;   5.4;  84.0;eor
         44;2023040923;    3;   5.6;  83.0;eor
         44;2023041000;    3;   5.6;  82.0;eor
         44;2023041001;    3;   4.2;  88.0;eor
         44;2023041002;    3;   5.4;  84.0;eor
         44;2023041003;    3;   4.6;  87.0;eor
         44;2023041004;    3;   5.6;  83.0;eor
         44;2023041005;    3;   5.5;  82.0;eor
         44;2023041006;    3;   6.5;  79.0;eor
         44;2023041007;    3;   8.9;  69.0;eor
         44;2023041008;    3;  12.1;  57.0;eor
         44;2023041009;    3;  14.0;  50.0;eor
         44;2023041010;    3;  15.4;  44.0;eor
         44;2023041011;    3;  15.9;  44.0;eor
         44;2023041012;    3;  16.6;  38.0;eor
         44;2023041013;    3;  17.1;  38.0;eor
         44;2023041014;    3;  17.1;  36.0;eor
         44;2023041015;    3;  16.8;  38.0;eor
         44;2023041016;    3;  16.5;  39.0;eor
         44;2023041017;    3;  15.7;  41.0;eor
         44;2023041018;    3;  15.5;  41.0;eor
         44;2023041019;    3;  15.0;  46.0;eor
         44;2023041020;    3;  10.9;  82.0;eor
         44;2023041021;    3;  10.1;  93.0;eor
         44;2023041022;    3;   9.8;  94.0;eor
         44;2023041023;    3;   9.6;  92.0;eor
         44;2023041100;    3;   9.6;  88.0;eor
         44;2023041101;    3;   9.4;  85.0;eor
         44;2023041102;    3;   5.9;  96.0;eor
         44;2023041103;    3;   5.7;  96.0;eor
         44;2023041104;    3;   6.1;  96.0;eor
         44;2023041105;    3;   6.6;  95.0;eor
         44;2023041106;    3;   7.1;  93.0;eor
         44;2023041107;    3;   7.8;  90.0;eor
         44;2023041108;    3;   8.1;  86.0;eor
         44;2023041109;    3;   8.8;  79.0;eor
         44;2023041110;    3;   9.3;  67.0;eor
         44;2023041111;    3;   8.4;  73.0;eor
         44;2023041112;    3;   8.0;  77.0;eor
         44;2023041113;    3;   6.1;  81.0;eor
         44;2023041114;    3;   9.3;  77.0;eor
         44;2023041115;    3;   9.8;  67.0;eor
         44;2023041116;    3;  11.2;  53.0;eor
         44;2023041117;    3;  10.4;  54.0;eor
         44;2023041118;    3;   9.0;  58.0;eor
         44;2023041119;    3;   5.7;  76.0;eor
         44;2023041120;    3;   3.7;  87.0;eor
         44;2023041121;    3;   2.4;  91.0;eor
         44;2023041122;    3;   3.0;  86.0;eor
         44;2023041123;    3;   4.3;  79.0;eor
         44;2023041200;    3;   5.8;  68.0;eor
         44;2023041201;    3;   5.7;  71.0;eor
         44;2023041202;    3;   6.0;  71.0;eor
         44;2023041203;    3;   6.1;  73.0;eor
         44;2023041204;    3;   6.0;  74.0;eor
         44;2023041205;    3;   6.4;  74.0;eor
         44;2023041206;    3;   7.8;  71.0;eor
         44;2023041207;    3;   8.6;  72.0;eor
         44;2023041208;    3;   8.8;  78.0;eor
         44;2023041209;    3;   8.4;  86.0;eor
         44;2023041210;    3;   8.2;  95.0;eor
         44;2023041211;    3;   8.5;  96.0;eor
         44;2023041212;    3;   8.4;  98.0;eor
         44;2023041213;    3;   9.8;  89.0;eor
         44;2023041214;    3;  10.0;  87.0;eor
         44;2023041215;    3;  10.6;  85.0;eor
         44;2023041216;    3;  10.6;  80.0;eor
         44;2023041217;    3;   7.0;  96.0;eor
         44;2023041218;    3;   6.8;  94.0;eor
         44;2023041219;    3;   5.4;  98.0;eor
         44;2023041220;    3;   4.3; 100.0;eor
         44;2023041221;    3;   4.6;  98.0;eor
         44;2023041222;    3;   3.8;  97.0;eor
         44;2023041223;    3;   3.4;  99.0;eor
         44;2023041300;    3;   3.8;  95.0;eor
         44;2023041301;    3;   3.9;  94.0;eor
         44;2023041302;    3;   4.3;  90.0;eor
         44;2023041303;    3;   4.6;  90.0;eor
         44;2023041304;    3;   5.4;  91.0;eor
         44;2023041305;    3;   5.6;  92.0;eor
         44;2023041306;    3;   6.0;  95.0;eor
         44;2023041307;    3;   6.7;  93.0;eor
         44;2023041308;    3;   7.9;  81.0;eor
         44;2023041309;    3;   9.1;  74.0;eor
         44;2023041310;    3;   9.5;  73.0;eor
         44;2023041311;    3;   9.8;  72.0;eor
         44;2023041312;    3;   8.5;  82.0;eor
         44;2023041313;    3;  11.0;  80.0;eor
         44;2023041314;    3;  10.5;  76.0;eor
         44;2023041315;    3;   9.6;  83.0;eor
         44;2023041316;    3;   9.4;  81.0;eor
         44;2023041317;    3;  10.6;  81.0;eor
         44;2023041318;    3;   9.0;  80.0;eor
         44;2023041319;    3;   6.6;  97.0;eor
         44;2023041320;    3;   5.5; 100.0;eor
         44;2023041321;    3;   4.6; 100.0;eor
         44;2023041322;    3;   3.7; 100.0;eor
         44;2023041323;    3;   2.8; 100.0;eor
         44;2023041400;    3;   2.9; 100.0;eor
         44;2023041401;    3;   3.1; 100.0;eor
         44;2023041402;    3;   2.1; 100.0;eor
         44;2023041403;    3;   2.0; 100.0;eor
         44;2023041404;    3;   0.9; 100.0;eor
         44;2023041405;    3;   0.4; 100.0;eor
         44;2023041406;    3;   2.0;  97.0;eor
         44;2023041407;    3;   5.6;  92.0;eor
         44;2023041408;    3;   8.5;  81.0;eor
         44;2023041409;    3;  11.0;  70.0;eor
         44;2023041410;    3;  12.3;  58.0;eor
         44;2023041411;    3;  13.0;  58.0;eor
         44;2023041412;    3;  13.2;  46.0;eor
         44;2023041413;    3;  13.4;  42.0;eor
         44;2023041414;    3;  14.2;  41.0;eor
         44;2023041415;    3;  13.5;  51.0;eor
         44;2023041416;    3;  13.5;  55.0;eor
         44;2023041417;    3;  13.1;  57.0;eor
         44;2023041418;    3;  11.9;  62.0;eor
         44;2023041419;    3;   9.8;  69.0;eor
         44;2023041420;    3;   9.1;  75.0;eor
         44;2023041421;    3;   7.5;  81.0;eor
         44;2023041422;    3;   5.5;  92.0;eor
         44;2023041423;    3;   5.8;  94.0;eor
         44;2023041500;    3;   5.3;  96.0;eor
         44;2023041501;    3;   5.2;  94.0;eor
         44;2023041502;    3;   4.6;  96.0;eor
         44;2023041503;    3;   4.8;  96.0;eor
         44;2023041504;    3;   4.3;  98.0;eor
         44;2023041505;    3;   5.1;  98.0;eor
         44;2023041506;    3;   6.3;  96.0;eor
         44;2023041507;    3;   6.2;  98.0;eor
         44;2023041508;    3;   7.1; 100.0;eor
         44;2023041509;    3;   7.8;  98.0;eor
         44;2023041510;    3;   8.1;  97.0;eor
         44;2023041511;    3;   8.3;  97.0;eor
         44;2023041512;    3;   8.4;  96.0;eor
         44;2023041513;    3;   8.7;  98.0;eor
         44;2023041514;    3;   8.6;  99.0;eor
         44;2023041515;    3;   9.0; 100.0;eor
         44;2023041516;    3;   9.7;  97.0;eor
         44;2023041517;    3;   9.7;  96.0;eor
         44;2023041518;    3;   9.8;  96.0;eor
         44;2023041519;    3;   9.5;  97.0;eor
         44;2023041520;    3;   9.4;  97.0;eor
         44;2023041521;    3;   9.2;  97.0;eor
         44;2023041522;    3;   8.6;  97.0;eor
         44;2023041523;    3;   8.2;  97.0;eor
         44;2023041600;    3;   7.6;  94.0;eor
         44;2023041601;    3;   7.9;  92.0;eor
         44;2023041602;    3;   7.1;  95.0;eor
         44;2023041603;    3;   6.7;  96.0;eor
         44;2023041604;    3;   6.2;  99.0;eor
         44;2023041605;    3;   6.7;  97.0;eor
         44;2023041606;    3;   6.9;  97.0;eor
         44;2023041607;    3;   8.4;  89.0;eor
         44;2023041608;    3;   9.8;  82.0;eor
         44;2023041609;    3;  10.4;  80.0;eor
         44;2023041610;    3;  11.6;  77.0;eor
         44;2023041611;    3;  12.4;  76.0;eor
         44;2023041612;    3;  12.8;  67.0;eor
         44;2023041613;    3;  13.7;  65.0;eor
         44;2023041614;    3;  13.7;  65.0;eor
         44;2023041615;    3;  13.5;  66.0;eor
         44;2023041616;    3;  13.6;  64.0;eor
         44;2023041617;    3;  12.8;  73.0;eor
         44;2023041618;    3;  11.8;  80.0;eor
         44;2023041619;    3;  11.0;  86.0;eor
         44;2023041620;    3;  10.3;  88.0;eor
         44;2023041621;    3;   9.6;  89.0;eor
         44;2023041622;    3;   9.3;  91.0;eor
         44;2023041623;    3;   8.7;  93.0;eor
         44;2023041700;    3;   8.2;  94.0;eor
         44;2023041701;    3;   7.3;  97.0;eor
         44;2023041702;    3;   7.2;  99.0;eor
         44;2023041703;    3;   7.2;  98.0;eor
         44;2023041704;    3;   7.0;  98.0;eor
         44;2023041705;    3;   7.4;  96.0;eor
         44;2023041706;    3;   7.7;  95.0;eor
         44;2023041707;    3;   8.7;  91.0;eor
         44;2023041708;    3;   9.9;  85.0;eor
         44;2023041709;    3;  12.0;  73.0;eor
         44;2023041710;    3;  12.9;  60.0;eor
         44;2023041711;    3;  14.5;  57.0;eor
         44;2023041712;    3;  15.3;  58.0;eor
         44;2023041713;    3;  15.5;  52.0;eor
         44;2023041714;    3;  15.6;  55.0;eor
         44;2023041715;    3;  13.3;  79.0;eor
         44;2023041716;    3;  15.3;  55.0;eor
         44;2023041717;    3;  13.7;  61.0;eor
         44;2023041718;    3;  12.3;  52.0;eor
         44;2023041719;    3;  10.2;  50.0;eor
         44;2023041720;    3;   8.8;  53.0;eor
         44;2023041721;    3;   7.8;  58.0;eor
         44;2023041722;    3;   7.0;  66.0;eor
         44;2023041723;    3;   6.6;  68.0;eor
         44;2023041800;    3;   6.7;  72.0;eor
         44;2023041801;    3;   6.6;  76.0;eor
         44;2023041802;    3;   6.4;  78.0;eor
         44;2023041803;    3;   6.1;  82.0;eor
         44;2023041804;    3;   5.9;  85.0;eor
         44;2023041805;    3;   5.9;  86.0;eor
         44;2023041806;    3;   6.4;  82.0;eor
         44;2023041807;    3;   6.6;  80.0;eor
         44;2023041808;    3;   8.3;  73.0;eor
         44;2023041809;    3;   9.4;  68.0;eor
         44;2023041810;    3;  10.7;  64.0;eor
         44;2023041811;    3;  11.8;  59.0;eor
         44;2023041812;    3;  12.8;  55.0;eor
         44;2023041813;    3;  11.6;  59.0;eor
         44;2023041814;    3;  12.2;  59.0;eor
         44;2023041815;    3;  12.2;  57.0;eor
         44;2023041816;    3;  12.1;  61.0;eor
         44;2023041817;    3;  12.3;  60.0;eor
         44;2023041818;    3;  11.8;  64.0;eor
         44;2023041819;    3;  10.4;  75.0;eor
         44;2023041820;    3;  10.2;  75.0;eor
         44;2023041821;    3;   9.2;  80.0;eor
         44;2023041822;    3;   8.8;  81.0;eor
         44;2023041823;    3;   8.5;  78.0;eor
         44;2023041900;    3;   8.3;  74.0;eor
         44;2023041901;    3;   6.7;  73.0;eor
         44;2023041902;    3;   5.7;  78.0;eor
         44;2023041903;    3;   4.9;  80.0;eor
         44;2023041904;    3;   4.4;  77.0;eor
         44;2023041905;    3;   4.1;  78.0;eor
         44;2023041906;    3;   4.7;  73.0;eor
         44;2023041907;    3;   6.5;  70.0;eor
         44;2023041908;    3;   9.0;  58.0;eor
         44;2023041909;    3;  10.5;  49.0;eor
         44;2023041910;    3;  11.9;  41.0;eor
         44;2023041911;    3;  12.5;  42.0;eor
         44;2023041912;    3;  13.9;  36.0;eor
         44;2023041913;    3;  13.7;  33.0;eor
         44;2023041914;    3;  14.1;  34.0;eor
         44;2023041915;    3;  13.1;  28.0;eor
         44;2023041916;    3;  12.5;  30.0;eor
         44;2023041917;    3;  11.6;  31.0;eor
         44;2023041918;    3;  10.5;  31.0;eor
         44;2023041919;    3;   9.6;  37.0;eor
         44;2023041920;    3;   8.9;  43.0;eor
         44;2023041921;    3;   8.1;  48.0;eor
         44;2023041922;    3;   7.6;  50.0;eor
         44;2023041923;    3;   8.1;  52.0;eor
         44;2023042000;    3;   7.7;  58.0;eor
         44;2023042001;    3;   7.7;  61.0;eor
         44;2023042002;    3;   6.3;  75.0;eor
         44;2023042003;    3;   6.5;  72.0;eor
         44;2023042004;    3;   6.4;  73.0;eor
         44;2023042005;    3;   5.5;  81.0;eor
         44;2023042006;    3;   5.6;  85.0;eor
         44;2023042007;    3;   6.1;  83.0;eor
         44;2023042008;    3;   6.6;  83.0;eor
         44;2023042009;    3;   6.9;  83.0;eor
         44;2023042010;    3;   7.6;  78.0;eor
         44;2023042011;    3;   9.0;  74.0;eor
         44;2023042012;    3;   9.5;  71.0;eor
         44;2023042013;    3;  10.7;  64.0;eor
         44;2023042014;    3;  12.2;  57.0;eor
         44;2023042015;    3;  11.0;  67.0;eor
         44;2023042016;    3;  10.3;  70.0;eor
         44;2023042017;    3;   9.1;  78.0;eor
         44;2023042018;    3;   8.9;  81.0;eor
         44;2023042019;    3;   9.0;  83.0;eor
         44;2023042020;    3;   8.9;  86.0;eor
         44;2023042021;    3;   8.7;  88.0;eor
         44;2023042022;    3;   7.4;  94.0;eor
         44;2023042023;    3;   8.1;  90.0;eor
         44;2023042100;    3;   8.2;  87.0;eor
         44;2023042101;    3;   8.3;  85.0;eor
         44;2023042102;    3;   8.5;  84.0;eor
         44;2023042103;    3;   8.0;  85.0;eor
         44;2023042104;    3;   8.1;  83.0;eor
         44;2023042105;    3;   7.8;  85.0;eor
         44;2023042106;    3;   8.8;  81.0;eor
         44;2023042107;    3;  10.5;  74.0;eor
         44;2023042108;    3;  12.9;  67.0;eor
         44;2023042109;    3;  15.3;  59.0;eor
         44;2023042110;    3;  17.0;  52.0;eor
         44;2023042111;    3;  18.6;  43.0;eor
         44;2023042112;    3;  19.8;  37.0;eor
         44;2023042113;    3;  20.2;  36.0;eor
         44;2023042114;    3;  20.8;  34.0;eor
         44;2023042115;    3;  20.5;  33.0;eor
         44;2023042116;    3;  20.2;  34.0;eor
         44;2023042117;    3;  19.6;  36.0;eor
         44;2023042118;    3;  18.5;  38.0;eor
         44;2023042119;    3;  16.9;  42.0;eor
         44;2023042120;    3;  15.9;  46.0;eor
         44;2023042121;    3;  15.1;  50.0;eor
         44;2023042122;    3;  14.6;  52.0;eor
         44;2023042123;    3;  14.2;  54.0;eor
         44;2023042200;    3;  13.4;  58.0;eor
         44;2023042201;    3;  12.6;  63.0;eor
         44;2023042202;    3;  11.9;  63.0;eor
         44;2023042203;    3;  10.9;  67.0;eor
         44;2023042204;    3;   9.9;  72.0;eor
         44;2023042205;    3;   9.9;  74.0;eor
         44;2023042206;    3;  11.2;  69.0;eor
         44;2023042207;    3;  13.1;  66.0;eor
         44;2023042208;    3;  14.9;  62.0;eor
         44;2023042209;    3;  17.6;  56.0;eor
         44;2023042210;    3;  19.7;  50.0;eor
         44;2023042211;    3;  20.2;  47.0;eor
         44;2023042212;    3;  20.8;  46.0;eor
         44;2023042213;    3;  21.7;  47.0;eor
         44;2023042214;    3;  22.2;  47.0;eor
         44;2023042215;    3;  22.0;  47.0;eor
         44;2023042216;    3;  20.9;  48.0;eor
         44;2023042217;    3;  19.8;  54.0;eor
         44;2023042218;    3;  14.7;  86.0;eor
         44;2023042219;    3;  14.2;  93.0;eor
         44;2023042220;    3;  13.8;  95.0;eor
         44;2023042221;    3;  13.7;  97.0;eor
         44;2023042222;    3;  13.2;  99.0;eor
         44;2023042223;    3;  11.8;  97.0;eor
         44;2023042300;    3;  10.8;  95.0;eor
         44;2023042301;    3;   9.9;  96.0;eor
         44;2023042302;    3;   9.1;  97.0;eor
         44;2023042303;    3;   8.2;  99.0;eor
         44;2023042304;    3;   7.6;  98.0;eor
         44;2023042305;    3;   7.3; 100.0;eor
         44;2023042306;    3;   7.5;  99.0;eor
         44;2023042307;    3;   9.7;  92.0;eor
         44;2023042308;    3;  11.5;  77.0;eor
         44;2023042309;    3;  13.7;  64.0;eor
         44;2023042310;    3;  15.3;  65.0;eor
         44;2023042311;    3;  16.5;  65.0;eor
         44;2023042312;    3;  16.8;  61.0;eor
         44;2023042313;    3;  16.7;  57.0;eor
         44;2023042314;    3;  17.6;  53.0;eor
         44;2023042315;    3;  17.4;  54.0;eor
         44;2023042316;    3;  16.8;  56.0;eor
         44;2023042317;    3;  12.5;  94.0;eor
         44;2023042318;    3;  12.4;  89.0;eor
         44;2023042319;    3;  11.9;  88.0;eor
         44;2023042320;    3;  11.3;  96.0;eor
         44;2023042321;    3;  11.2;  96.0;eor
         44;2023042322;    3;  11.1;  98.0;eor
         44;2023042323;    3;  11.1;  98.0;eor
         44;2023042400;    3;  11.2;  90.0;eor
         44;2023042401;    3;  10.3;  84.0;eor
         44;2023042402;    3;  10.4;  83.0;eor
         44;2023042403;    3;   9.9;  87.0;eor
         44;2023042404;    3;  10.0;  85.0;eor
         44;2023042405;    3;   9.9;  84.0;eor
         44;2023042406;    3;  10.0;  83.0;eor
         44;2023042407;    3;   9.9;  84.0;eor
         44;2023042408;    3;  10.8;  78.0;eor
         44;2023042409;    3;  10.3;  79.0;eor
         44;2023042410;    3;  10.3;  81.0;eor
         44;2023042411;    3;  10.1;  81.0;eor
         44;2023042412;    3;   8.9;  97.0;eor
         44;2023042413;    3;   8.1;  94.0;eor
         44;2023042414;    3;   8.0;  94.0;eor
         44;2023042415;    3;   8.2;  91.0;eor
         44;2023042416;    3;   8.1;  93.0;eor
         44;2023042417;    3;   8.0;  86.0;eor
         44;2023042418;    3;   8.0;  87.0;eor
         44;2023042419;    3;   7.9;  85.0;eor
         44;2023042420;    3;   7.4;  91.0;eor
         44;2023042421;    3;   7.0;  89.0;eor
         44;2023042422;    3;   7.0;  93.0;eor
         44;2023042423;    3;   7.1;  93.0;eor
         44;2023042500;    3;   6.4;  92.0;eor
         44;2023042501;    3;   6.2;  82.0;eor
         44;2023042502;    3;   5.8;  82.0;eor
         44;2023042503;    3;   5.7;  82.0;eor
         44;2023042504;    3;   5.2;  79.0;eor
         44;2023042505;    3;   5.0;  80.0;eor
         44;2023042506;    3;   4.8;  80.0;eor
         44;2023042507;    3;   5.5;  77.0;eor
         44;2023042508;    3;   6.9;  74.0;eor
         44;2023042509;    3;   7.2;  64.0;eor
         44;2023042510;    3;   6.9;  76.0;eor
         44;2023042511;    3;   8.5;  68.0;eor
         44;2023042512;    3;   8.2;  69.0;eor
         44;2023042513;    3;   8.5;  61.0;eor
         44;2023042514;    3;   8.4;  60.0;eor
         44;2023042515;    3;   7.2;  63.0;eor
